No.,名称,经度(度),纬度(度),高程(米)
685,0,109.471568103,32.707260928,792.666
686,0,109.638813268,32.707260928,868.525
687,0,109.806058433,32.707260928,832.880
688,0,109.973303599,32.707260928,916.617
689,0,110.140548764,32.707260928,1134.001
690,0,110.307793929,32.707260928,863.637
691,0,110.475039094,32.707260928,370.323
692,0,110.642284259,32.707260928,605.796
693,0,110.809529425,32.707260928,503.518
694,0,110.976774590,32.707260928,475.157
695,0,111.144019755,32.707260928,292.423
696,0,111.311264920,32.707260928,271.344
697,0,111.478510085,32.707260928,209.173
698,0,111.645755251,32.707260928,174.906
699,0,111.813000416,32.707260928,152.392
700,0,111.980245581,32.707260928,124.512
701,0,112.147490746,32.707260928,105.537
702,0,112.314735911,32.707260928,91.835
703,0,112.481981077,32.707260928,90.619
704,0,112.649226242,32.707260928,103.140
705,0,112.816471407,32.707260928,127.578
706,0,112.983716572,32.707260928,132.914
707,0,113.150961737,32.707260928,160.057
708,0,113.318206903,32.707260928,226.275
709,0,113.485452068,32.707260928,191.039
710,0,113.652697233,32.707260928,192.426
711,0,113.819942398,32.707260928,240.881
712,0,113.987187563,32.707260928,118.473
713,0,114.154432729,32.707260928,82.101
714,0,114.321677894,32.707260928,78.421
715,0,114.488923059,32.707260928,66.257
716,0,114.656168224,32.707260928,55.523
717,0,114.823413389,32.707260928,48.423
718,0,114.990658555,32.707260928,43.005
719,0,115.157903720,32.707260928,38.157
720,0,115.325148885,32.707260928,35.323
721,0,115.492394050,32.707260928,33.074
722,0,115.659639215,32.707260928,31.076
723,0,115.826884381,32.707260928,29.397
724,0,115.994129546,32.707260928,26.910
725,0,116.161374711,32.707260928,24.630
726,0,116.328619876,32.707260928,22.364
727,0,116.495865041,32.707260928,21.515
728,0,116.663110207,32.707260928,28.215
729,0,116.830355372,32.707260928,61.372
730,0,116.997600537,32.707260928,42.453
731,0,117.164845702,32.707260928,25.166
732,0,117.332090867,32.707260928,49.108
733,0,117.499336033,32.707260928,97.749
734,0,117.666581198,32.707260928,83.529
735,0,117.833826363,32.707260928,57.216
736,0,118.001071528,32.707260928,93.120
737,0,106.962890625,32.540015763,1048.996
738,0,107.130135790,32.540015763,803.382
739,0,107.297380955,32.540015763,1374.169
740,0,107.464626121,32.540015763,1114.336
741,0,107.631871286,32.540015763,1093.907
742,0,107.799116451,32.540015763,1041.127
743,0,107.966361616,32.540015763,1138.965
744,0,108.133606781,32.540015763,1073.188
745,0,108.300851947,32.540015763,1072.305
746,0,108.468097112,32.540015763,1004.144
747,0,108.635342277,32.540015763,957.797
748,0,108.802587442,32.540015763,802.367
749,0,108.969832607,32.540015763,738.481
750,0,109.137077773,32.540015763,1068.172
751,0,109.304322938,32.540015763,1025.126
752,0,109.471568103,32.540015763,821.749
753,0,109.638813268,32.540015763,703.205
754,0,109.806058433,32.540015763,602.586
755,0,109.973303599,32.540015763,706.418
756,0,110.140548764,32.540015763,777.684
757,0,110.307793929,32.540015763,856.487
758,0,110.475039094,32.540015763,642.044
759,0,110.642284259,32.540015763,852.501
760,0,110.809529425,32.540015763,788.656
761,0,110.976774590,32.540015763,669.767
762,0,111.144019755,32.540015763,520.991
763,0,111.311264920,32.540015763,337.094
764,0,111.478510085,32.540015763,178.559
765,0,111.645755251,32.540015763,110.379
766,0,111.813000416,32.540015763,118.682
767,0,111.980245581,32.540015763,125.622
768,0,112.147490746,32.540015763,111.863
769,0,112.314735911,32.540015763,94.613
770,0,112.481981077,32.540015763,84.676
771,0,112.649226242,32.540015763,110.479
772,0,112.816471407,32.540015763,155.749
773,0,112.983716572,32.540015763,214.005
774,0,113.150961737,32.540015763,387.511
775,0,113.318206903,32.540015763,405.409
776,0,113.485452068,32.540015763,161.271
777,0,113.652697233,32.540015763,153.983
778,0,113.819942398,32.540015763,114.893
779,0,113.987187563,32.540015763,99.741
780,0,114.154432729,32.540015763,80.594
781,0,114.321677894,32.540015763,64.120
782,0,114.488923059,32.540015763,58.027
783,0,114.656168224,32.540015763,51.249
784,0,114.823413389,32.540015763,47.061
785,0,114.990658555,32.540015763,41.341
786,0,115.157903720,32.540015763,36.582
787,0,115.325148885,32.540015763,36.733
788,0,115.492394050,32.540015763,38.550
789,0,115.659639215,32.540015763,35.462
790,0,115.826884381,32.540015763,36.657
791,0,115.994129546,32.540015763,39.517
792,0,116.161374711,32.540015763,29.083
793,0,116.328619876,32.540015763,28.629
794,0,116.495865041,32.540015763,29.293
795,0,116.663110207,32.540015763,25.049
796,0,116.830355372,32.540015763,30.153
797,0,116.997600537,32.540015763,33.246
798,0,117.164845702,32.540015763,27.553
799,0,117.332090867,32.540015763,44.972
800,0,117.499336033,32.540015763,60.318
801,0,117.666581198,32.540015763,48.062
802,0,117.833826363,32.540015763,45.354
803,0,118.001071528,32.540015763,101.383
804,0,106.962890625,32.372770598,766.426
805,0,107.130135790,32.372770598,909.771
806,0,107.297380955,32.372770598,1083.521
807,0,107.464626121,32.372770598,931.793
808,0,107.631871286,32.372770598,820.184
809,0,107.799116451,32.372770598,811.309
810,0,107.966361616,32.372770598,993.933
811,0,108.133606781,32.372770598,1153.455
812,0,108.300851947,32.372770598,1279.627
813,0,108.468097112,32.372770598,1483.764
814,0,108.635342277,32.372770598,1516.523
815,0,108.802587442,32.372770598,1274.051
816,0,108.969832607,32.372770598,1016.165
817,0,109.137077773,32.372770598,1113.877
818,0,109.304322938,32.372770598,1448.265
819,0,109.471568103,32.372770598,1162.123
820,0,109.638813268,32.372770598,722.192
821,0,109.806058433,32.372770598,499.122
822,0,109.973303599,32.372770598,496.295
823,0,110.140548764,32.372770598,478.415
824,0,110.307793929,32.372770598,642.890
825,0,110.475039094,32.372770598,911.933
826,0,110.642284259,32.372770598,870.006
827,0,110.809529425,32.372770598,976.848
828,0,110.976774590,32.372770598,809.542
829,0,111.144019755,32.372770598,629.383
830,0,111.311264920,32.372770598,346.257
831,0,111.478510085,32.372770598,172.819
832,0,111.645755251,32.372770598,109.126
833,0,111.813000416,32.372770598,110.589
834,0,111.980245581,32.372770598,112.651
835,0,112.147490746,32.372770598,109.116
836,0,112.314735911,32.372770598,106.073
837,0,112.481981077,32.372770598,102.351
838,0,112.649226242,32.372770598,125.625
839,0,112.816471407,32.372770598,155.280
840,0,112.983716572,32.372770598,225.163
841,0,113.150961737,32.372770598,305.076
842,0,113.318206903,32.372770598,321.028
843,0,113.485452068,32.372770598,247.557
844,0,113.652697233,32.372770598,153.193
845,0,113.819942398,32.372770598,159.242
846,0,113.987187563,32.372770598,122.477
847,0,114.154432729,32.372770598,109.816
848,0,114.321677894,32.372770598,66.225
849,0,114.488923059,32.372770598,62.309
850,0,114.656168224,32.372770598,56.271
851,0,114.823413389,32.372770598,47.984
852,0,114.990658555,32.372770598,43.431
853,0,115.157903720,32.372770598,41.719
854,0,115.325148885,32.372770598,45.177
855,0,115.492394050,32.372770598,46.528
856,0,115.659639215,32.372770598,41.280
857,0,115.826884381,32.372770598,42.339
858,0,115.994129546,32.372770598,42.800
859,0,116.161374711,32.372770598,30.569
860,0,116.328619876,32.372770598,37.245
861,0,116.495865041,32.372770598,45.008
862,0,116.663110207,32.372770598,26.759
863,0,116.830355372,32.372770598,24.520
864,0,116.997600537,32.372770598,38.338
865,0,117.164845702,32.372770598,43.079
866,0,117.332090867,32.372770598,66.221
867,0,117.499336033,32.372770598,62.955
868,0,117.666581198,32.372770598,61.199
869,0,117.833826363,32.372770598,64.700
870,0,118.001071528,32.372770598,84.568
871,0,106.962890625,32.205525433,1078.291
872,0,107.130135790,32.205525433,704.518
873,0,107.297380955,32.205525433,825.164
874,0,107.464626121,32.205525433,900.900
875,0,107.631871286,32.205525433,1094.013
876,0,107.799116451,32.205525433,882.939
877,0,107.966361616,32.205525433,825.080
878,0,108.133606781,32.205525433,1161.502
879,0,108.300851947,32.205525433,1195.181
880,0,108.468097112,32.205525433,1131.902
881,0,108.635342277,32.205525433,1401.135
882,0,108.802587442,32.205525433,1623.948
883,0,108.969832607,32.205525433,1749.694
884,0,109.137077773,32.205525433,1854.099
885,0,109.304322938,32.205525433,1668.273
886,0,109.471568103,32.205525433,1693.436
887,0,109.638813268,32.205525433,1211.957
888,0,109.806058433,32.205525433,736.993
889,0,109.973303599,32.205525433,763.182
890,0,110.140548764,32.205525433,672.418
891,0,110.307793929,32.205525433,762.503
892,0,110.475039094,32.205525433,772.468
893,0,110.642284259,32.205525433,628.600
894,0,110.809529425,32.205525433,598.234
895,0,110.976774590,32.205525433,584.416
896,0,111.144019755,32.205525433,701.781
897,0,111.311264920,32.205525433,613.349
898,0,111.478510085,32.205525433,636.619
899,0,111.645755251,32.205525433,481.926
900,0,111.813000416,32.205525433,235.489
901,0,111.980245581,32.205525433,103.486
902,0,112.147490746,32.205525433,72.748
903,0,112.314735911,32.205525433,87.259
904,0,112.481981077,32.205525433,105.668
905,0,112.649226242,32.205525433,113.404
906,0,112.816471407,32.205525433,132.342
907,0,112.983716572,32.205525433,155.228
908,0,113.150961737,32.205525433,153.012
909,0,113.318206903,32.205525433,150.837
910,0,113.485452068,32.205525433,176.651
911,0,113.652697233,32.205525433,258.886
912,0,113.819942398,32.205525433,488.216
913,0,113.987187563,32.205525433,146.080
914,0,114.154432729,32.205525433,109.322
915,0,114.321677894,32.205525433,84.325
916,0,114.488923059,32.205525433,78.514
917,0,114.656168224,32.205525433,65.754
918,0,114.823413389,32.205525433,60.666
919,0,114.990658555,32.205525433,58.453
920,0,115.157903720,32.205525433,58.971
921,0,115.325148885,32.205525433,62.272
922,0,115.492394050,32.205525433,55.381
923,0,115.659639215,32.205525433,46.373
924,0,115.826884381,32.205525433,50.554
925,0,115.994129546,32.205525433,50.376
926,0,116.161374711,32.205525433,36.070
927,0,116.328619876,32.205525433,36.927
928,0,116.495865041,32.205525433,47.338
929,0,116.663110207,32.205525433,29.506
930,0,116.830355372,32.205525433,25.842
931,0,116.997600537,32.205525433,51.143
932,0,117.164845702,32.205525433,51.728
933,0,117.332090867,32.205525433,56.897
934,0,117.499336033,32.205525433,52.048
935,0,117.666581198,32.205525433,39.895
936,0,117.833826363,32.205525433,38.590
937,0,118.001071528,32.205525433,53.879
938,0,106.962890625,32.038280268,452.492
939,0,107.130135790,32.038280268,674.285
940,0,107.297380955,32.038280268,680.786
941,0,107.464626121,32.038280268,674.378
942,0,107.631871286,32.038280268,867.980
943,0,107.799116451,32.038280268,1063.494
944,0,107.966361616,32.038280268,850.075
945,0,108.133606781,32.038280268,776.625
946,0,108.300851947,32.038280268,1019.698
947,0,108.468097112,32.038280268,1300.021
948,0,108.635342277,32.038280268,1537.411
949,0,108.802587442,32.038280268,1799.232
950,0,108.969832607,32.038280268,1931.898
951,0,109.137077773,32.038280268,1902.439
952,0,109.304322938,32.038280268,1797.509
953,0,109.471568103,32.038280268,1566.712
954,0,109.638813268,32.038280268,1750.094
955,0,109.806058433,32.038280268,1127.334
956,0,109.973303599,32.038280268,851.673
957,0,110.140548764,32.038280268,1255.546
958,0,110.307793929,32.038280268,1063.464
959,0,110.475039094,32.038280268,1250.638
960,0,110.642284259,32.038280268,1224.085
961,0,110.809529425,32.038280268,1274.670
962,0,110.976774590,32.038280268,1016.159
963,0,111.144019755,32.038280268,805.745
964,0,111.311264920,32.038280268,1009.455
965,0,111.478510085,32.038280268,1076.031
966,0,111.645755251,32.038280268,758.748
967,0,111.813000416,32.038280268,355.466
968,0,111.980245581,32.038280268,135.315
969,0,112.147490746,32.038280268,91.541
970,0,112.314735911,32.038280268,117.468
971,0,112.481981077,32.038280268,185.578
972,0,112.649226242,32.038280268,226.795
973,0,112.816471407,32.038280268,159.952
974,0,112.983716572,32.038280268,158.006
975,0,113.150961737,32.038280268,127.377
976,0,113.318206903,32.038280268,100.318
977,0,113.485452068,32.038280268,141.557
978,0,113.652697233,32.038280268,225.977
979,0,113.819942398,32.038280268,363.744
980,0,113.987187563,32.038280268,241.382
981,0,114.154432729,32.038280268,259.093
982,0,114.321677894,32.038280268,147.126
983,0,114.488923059,32.038280268,80.686
984,0,114.656168224,32.038280268,74.816
985,0,114.823413389,32.038280268,67.433
986,0,114.990658555,32.038280268,74.921
987,0,115.157903720,32.038280268,114.610
988,0,115.325148885,32.038280268,104.350
989,0,115.492394050,32.038280268,103.855
990,0,115.659639215,32.038280268,105.462
991,0,115.826884381,32.038280268,71.133
992,0,115.994129546,32.038280268,59.904
993,0,116.161374711,32.038280268,48.508
994,0,116.328619876,32.038280268,43.292
995,0,116.495865041,32.038280268,37.971
996,0,116.663110207,32.038280268,48.328
997,0,116.830355372,32.038280268,49.276
998,0,116.997600537,32.038280268,54.934
999,0,117.164845702,32.038280268,34.305
1000,0,117.332090867,32.038280268,25.016
1001,0,117.499336033,32.038280268,23.314
1002,0,117.666581198,32.038280268,114.293
1003,0,117.833826363,32.038280268,97.161
1004,0,118.001071528,32.038280268,32.843
1005,0,106.962890625,31.871035102,463.025
1006,0,107.130135790,31.871035102,638.641
1007,0,107.297380955,31.871035102,582.340
1008,0,107.464626121,31.871035102,760.074
1009,0,107.631871286,31.871035102,1032.889
1010,0,107.799116451,31.871035102,976.075
1011,0,107.966361616,31.871035102,911.492
1012,0,108.133606781,31.871035102,883.035
1013,0,108.300851947,31.871035102,849.447
1014,0,108.468097112,31.871035102,1043.180
1015,0,108.635342277,31.871035102,1677.935
1016,0,108.802587442,31.871035102,2109.024
1017,0,108.969832607,31.871035102,1924.714
1018,0,109.137077773,31.871035102,1793.561
1019,0,109.304322938,31.871035102,1832.743
1020,0,109.471568103,31.871035102,1627.869
1021,0,109.638813268,31.871035102,1627.736
1022,0,109.806058433,31.871035102,1364.863
1023,0,109.973303599,31.871035102,1312.471
1024,0,110.140548764,31.871035102,1137.307
1025,0,110.307793929,31.871035102,1676.662
1026,0,110.475039094,31.871035102,1898.563
1027,0,110.642284259,31.871035102,1603.141
1028,0,110.809529425,31.871035102,803.962
1029,0,110.976774590,31.871035102,958.137
1030,0,111.144019755,31.871035102,1300.841
1031,0,111.311264920,31.871035102,1129.880
1032,0,111.478510085,31.871035102,939.380
1033,0,111.645755251,31.871035102,769.405
1034,0,111.813000416,31.871035102,360.869
1035,0,111.980245581,31.871035102,94.468
1036,0,112.147490746,31.871035102,70.969
1037,0,112.314735911,31.871035102,70.340
1038,0,112.481981077,31.871035102,100.500
1039,0,112.649226242,31.871035102,145.916
1040,0,112.816471407,31.871035102,177.352
1041,0,112.983716572,31.871035102,149.163
1042,0,113.150961737,31.871035102,106.985
1043,0,113.318206903,31.871035102,76.163
1044,0,113.485452068,31.871035102,80.061
1045,0,113.652697233,31.871035102,109.692
1046,0,113.819942398,31.871035102,112.439
1047,0,113.987187563,31.871035102,337.246
1048,0,114.154432729,31.871035102,126.834
1049,0,114.321677894,31.871035102,238.331
1050,0,114.488923059,31.871035102,166.243
1051,0,114.656168224,31.871035102,167.404
1052,0,114.823413389,31.871035102,117.299
1053,0,114.990658555,31.871035102,194.737
1054,0,115.157903720,31.871035102,197.234
1055,0,115.325148885,31.871035102,177.629
1056,0,115.492394050,31.871035102,505.366
1057,0,115.659639215,31.871035102,679.249
1058,0,115.826884381,31.871035102,345.935
1059,0,115.994129546,31.871035102,103.732
1060,0,116.161374711,31.871035102,89.024
1061,0,116.328619876,31.871035102,57.733
1062,0,116.495865041,31.871035102,49.473
1063,0,116.663110207,31.871035102,64.358
1064,0,116.830355372,31.871035102,102.580
1065,0,116.997600537,31.871035102,68.771
1066,0,117.164845702,31.871035102,14.269
1067,0,117.332090867,31.871035102,10.211
1068,0,117.499336033,31.871035102,25.782
1069,0,117.666581198,31.871035102,29.150
1070,0,117.833826363,31.871035102,17.501
1071,0,118.001071528,31.871035102,41.136
1072,0,106.962890625,31.703789937,638.951
1073,0,107.130135790,31.703789937,418.321
1074,0,107.297380955,31.703789937,686.616
1075,0,107.464626121,31.703789937,687.017
1076,0,107.631871286,31.703789937,592.802
1077,0,107.799116451,31.703789937,609.762
1078,0,107.966361616,31.703789937,975.289
1079,0,108.133606781,31.703789937,861.982
1080,0,108.300851947,31.703789937,856.435
1081,0,108.468097112,31.703789937,1205.812
1082,0,108.635342277,31.703789937,1450.279
1083,0,108.802587442,31.703789937,1592.665
1084,0,108.969832607,31.703789937,1621.387
1085,0,109.137077773,31.703789937,1396.418
1086,0,109.304322938,31.703789937,1157.977
1087,0,109.471568103,31.703789937,1080.888
1088,0,109.638813268,31.703789937,1649.405
1089,0,109.806058433,31.703789937,1611.378
1090,0,109.973303599,31.703789937,1694.839
1091,0,110.140548764,31.703789937,1167.950
1092,0,110.307793929,31.703789937,2519.297
1093,0,110.475039094,31.703789937,1960.257
1094,0,110.642284259,31.703789937,1784.169
1095,0,110.809529425,31.703789937,1226.602
1096,0,110.976774590,31.703789937,1312.273
1097,0,111.144019755,31.703789937,1105.987
1098,0,111.311264920,31.703789937,797.757
1099,0,111.478510085,31.703789937,860.693
1100,0,111.645755251,31.703789937,782.017
1101,0,111.813000416,31.703789937,417.577
1102,0,111.980245581,31.703789937,152.112
1103,0,112.147490746,31.703789937,91.450
1104,0,112.314735911,31.703789937,72.440
1105,0,112.481981077,31.703789937,67.522
1106,0,112.649226242,31.703789937,126.643
1107,0,112.816471407,31.703789937,210.498
1108,0,112.983716572,31.703789937,239.438
1109,0,113.150961737,31.703789937,156.399
1110,0,113.318206903,31.703789937,125.514
1111,0,113.485452068,31.703789937,105.298
1112,0,113.652697233,31.703789937,78.360
1113,0,113.819942398,31.703789937,99.119
1114,0,113.987187563,31.703789937,113.327
1115,0,114.154432729,31.703789937,116.461
1116,0,114.321677894,31.703789937,151.767
1117,0,114.488923059,31.703789937,187.870
1118,0,114.656168224,31.703789937,154.646
1119,0,114.823413389,31.703789937,126.856
1120,0,114.990658555,31.703789937,302.723
1121,0,115.157903720,31.703789937,391.882
1122,0,115.325148885,31.703789937,505.854
1123,0,115.492394050,31.703789937,459.809
1124,0,115.659639215,31.703789937,270.121
1125,0,115.826884381,31.703789937,272.243
1126,0,115.994129546,31.703789937,336.784
1127,0,116.161374711,31.703789937,239.334
1128,0,116.328619876,31.703789937,88.861
1129,0,116.495865041,31.703789937,88.783
1130,0,116.663110207,31.703789937,46.967
1131,0,116.830355372,31.703789937,37.591
1132,0,116.997600537,31.703789937,20.571
1133,0,117.164845702,31.703789937,15.608
1134,0,117.332090867,31.703789937,6.477
1135,0,117.499336033,31.703789937,8.046
1136,0,117.666581198,31.703789937,13.180
1137,0,117.833826363,31.703789937,13.812
1138,0,118.001071528,31.703789937,27.357
1139,0,106.962890625,31.536544772,494.329
1140,0,107.130135790,31.536544772,417.824
1141,0,107.297380955,31.536544772,511.995
1142,0,107.464626121,31.536544772,615.611
1143,0,107.631871286,31.536544772,647.933
1144,0,107.799116451,31.536544772,552.597
1145,0,107.966361616,31.536544772,670.605
1146,0,108.133606781,31.536544772,861.782
1147,0,108.300851947,31.536544772,1007.530
1148,0,108.468097112,31.536544772,876.515
1149,0,108.635342277,31.536544772,961.535
1150,0,108.802587442,31.536544772,1113.559
1151,0,108.969832607,31.536544772,1040.275
1152,0,109.137077773,31.536544772,1148.804
1153,0,109.304322938,31.536544772,1163.028
1154,0,109.471568103,31.536544772,1057.096
1155,0,109.638813268,31.536544772,993.900
1156,0,109.806058433,31.536544772,1163.494
1157,0,109.973303599,31.536544772,1363.294
1158,0,110.140548764,31.536544772,1785.738
1159,0,110.307793929,31.536544772,2091.292
1160,0,110.475039094,31.536544772,1612.666
1161,0,110.642284259,31.536544772,959.797
1162,0,110.809529425,31.536544772,953.100
1163,0,110.976774590,31.536544772,1334.423
1164,0,111.144019755,31.536544772,1240.026
1165,0,111.311264920,31.536544772,747.839
1166,0,111.478510085,31.536544772,659.040
1167,0,111.645755251,31.536544772,542.910
1168,0,111.813000416,31.536544772,357.300
1169,0,111.980245581,31.536544772,247.521
1170,0,112.147490746,31.536544772,176.482
1171,0,112.314735911,31.536544772,107.117
1172,0,112.481981077,31.536544772,60.402
1173,0,112.649226242,31.536544772,80.607
1174,0,112.816471407,31.536544772,190.336
1175,0,112.983716572,31.536544772,344.354
1176,0,113.150961737,31.536544772,208.624
1177,0,113.318206903,31.536544772,211.930
1178,0,113.485452068,31.536544772,88.297
1179,0,113.652697233,31.536544772,66.827
1180,0,113.819942398,31.536544772,100.903
1181,0,113.987187563,31.536544772,69.412
1182,0,114.154432729,31.536544772,206.576
1183,0,114.321677894,31.536544772,145.640
1184,0,114.488923059,31.536544772,94.044
1185,0,114.656168224,31.536544772,78.930
1186,0,114.823413389,31.536544772,93.137
1187,0,114.990658555,31.536544772,143.519
1188,0,115.157903720,31.536544772,321.000
1189,0,115.325148885,31.536544772,496.542
1190,0,115.492394050,31.536544772,429.552
1191,0,115.659639215,31.536544772,453.861
1192,0,115.826884381,31.536544772,540.568
1193,0,115.994129546,31.536544772,386.068
1194,0,116.161374711,31.536544772,303.763
1195,0,116.328619876,31.536544772,184.305
1196,0,116.495865041,31.536544772,228.604
1197,0,116.663110207,31.536544772,94.434
1198,0,116.830355372,31.536544772,60.788
1199,0,116.997600537,31.536544772,85.144
1200,0,117.164845702,31.536544772,38.041
1201,0,117.332090867,31.536544772,30.237
1202,0,117.499336033,31.536544772,13.156
1203,0,117.666581198,31.536544772,29.342
1204,0,117.833826363,31.536544772,25.858
1205,0,118.001071528,31.536544772,10.208
1206,0,106.962890625,31.369299607,430.700
1207,0,107.130135790,31.369299607,390.402
1208,0,107.297380955,31.369299607,511.203
1209,0,107.464626121,31.369299607,499.759
1210,0,107.631871286,31.369299607,500.481
1211,0,107.799116451,31.369299607,514.613
1212,0,107.966361616,31.369299607,605.350
1213,0,108.133606781,31.369299607,564.180
1214,0,108.300851947,31.369299607,645.402
1215,0,108.468097112,31.369299607,617.635
1216,0,108.635342277,31.369299607,647.491
1217,0,108.802587442,31.369299607,738.524
1218,0,108.969832607,31.369299607,755.446
1219,0,109.137077773,31.369299607,809.950
1220,0,109.304322938,31.369299607,704.269
1221,0,109.471568103,31.369299607,740.565
1222,0,109.638813268,31.369299607,776.509
1223,0,109.806058433,31.369299607,645.274
1224,0,109.973303599,31.369299607,631.445
1225,0,110.140548764,31.369299607,1411.603
1226,0,110.307793929,31.369299607,696.203
1227,0,110.475039094,31.369299607,1172.409
1228,0,110.642284259,31.369299607,972.810
1229,0,110.809529425,31.369299607,720.915
1230,0,110.976774590,31.369299607,1252.083
1231,0,111.144019755,31.369299607,1096.038
1232,0,111.311264920,31.369299607,704.502
1233,0,111.478510085,31.369299607,479.093
1234,0,111.645755251,31.369299607,414.667
1235,0,111.813000416,31.369299607,294.245
1236,0,111.980245581,31.369299607,252.444
1237,0,112.147490746,31.369299607,193.174
1238,0,112.314735911,31.369299607,78.780
1239,0,112.481981077,31.369299607,65.261
1240,0,112.649226242,31.369299607,63.247
1241,0,112.816471407,31.369299607,126.115
1242,0,112.983716572,31.369299607,194.407
1243,0,113.150961737,31.369299607,187.570
1244,0,113.318206903,31.369299607,145.246
1245,0,113.485452068,31.369299607,75.292
1246,0,113.652697233,31.369299607,42.949
1247,0,113.819942398,31.369299607,67.363
1248,0,113.987187563,31.369299607,56.667
1249,0,114.154432729,31.369299607,178.048
1250,0,114.321677894,31.369299607,143.759
1251,0,114.488923059,31.369299607,98.865
1252,0,114.656168224,31.369299607,76.236
1253,0,114.823413389,31.369299607,66.278
1254,0,114.990658555,31.369299607,67.599
1255,0,115.157903720,31.369299607,188.893
1256,0,115.325148885,31.369299607,295.781
1257,0,115.492394050,31.369299607,487.345
1258,0,115.659639215,31.369299607,925.487
1259,0,115.826884381,31.369299607,1000.947
1260,0,115.994129546,31.369299607,611.534
1261,0,116.161374711,31.369299607,558.840
1262,0,116.328619876,31.369299607,522.795
1263,0,116.495865041,31.369299607,515.876
1264,0,116.663110207,31.369299607,290.631
1265,0,116.830355372,31.369299607,182.959
1266,0,116.997600537,31.369299607,188.933
1267,0,117.164845702,31.369299607,56.198
1268,0,117.332090867,31.369299607,44.375
1269,0,117.499336033,31.369299607,16.895
1270,0,117.666581198,31.369299607,7.350
1271,0,117.833826363,31.369299607,5.470
1272,0,118.001071528,31.369299607,40.592
1273,0,106.962890625,31.202054442,377.465
1274,0,107.130135790,31.202054442,325.703
1275,0,107.297380955,31.202054442,371.453
1276,0,107.464626121,31.202054442,479.065
1277,0,107.631871286,31.202054442,443.700
1278,0,107.799116451,31.202054442,450.264
1279,0,107.966361616,31.202054442,476.819
1280,0,108.133606781,31.202054442,388.123
1281,0,108.300851947,31.202054442,551.191
1282,0,108.468097112,31.202054442,583.216
1283,0,108.635342277,31.202054442,465.507
1284,0,108.802587442,31.202054442,442.690
1285,0,108.969832607,31.202054442,517.276
1286,0,109.137077773,31.202054442,600.671
1287,0,109.304322938,31.202054442,468.718
1288,0,109.471568103,31.202054442,444.307
1289,0,109.638813268,31.202054442,724.482
1290,0,109.806058433,31.202054442,961.174
1291,0,109.973303599,31.202054442,654.420
1292,0,110.140548764,31.202054442,1165.359
1293,0,110.307793929,31.202054442,627.334
1294,0,110.475039094,31.202054442,666.004
1295,0,110.642284259,31.202054442,792.076
1296,0,110.809529425,31.202054442,621.476
1297,0,110.976774590,31.202054442,1000.559
1298,0,111.144019755,31.202054442,830.267
1299,0,111.311264920,31.202054442,668.188
1300,0,111.478510085,31.202054442,820.878
1301,0,111.645755251,31.202054442,481.358
1302,0,111.813000416,31.202054442,171.030
1303,0,111.980245581,31.202054442,157.374
1304,0,112.147490746,31.202054442,136.093
1305,0,112.314735911,31.202054442,82.648
1306,0,112.481981077,31.202054442,57.627
1307,0,112.649226242,31.202054442,52.948
1308,0,112.816471407,31.202054442,91.648
1309,0,112.983716572,31.202054442,141.466
1310,0,113.150961737,31.202054442,156.668
1311,0,113.318206903,31.202054442,79.219
1312,0,113.485452068,31.202054442,65.771
1313,0,113.652697233,31.202054442,46.123
1314,0,113.819942398,31.202054442,35.495
1315,0,113.987187563,31.202054442,54.202
1316,0,114.154432729,31.202054442,61.398
1317,0,114.321677894,31.202054442,55.878
1318,0,114.488923059,31.202054442,72.008
1319,0,114.656168224,31.202054442,59.217
1320,0,114.823413389,31.202054442,54.290
1321,0,114.990658555,31.202054442,73.331
1322,0,115.157903720,31.202054442,232.022
1323,0,115.325148885,31.202054442,289.278
1324,0,115.492394050,31.202054442,406.044
1325,0,115.659639215,31.202054442,599.114
1326,0,115.826884381,31.202054442,635.841
1327,0,115.994129546,31.202054442,738.897
1328,0,116.161374711,31.202054442,920.161
1329,0,116.328619876,31.202054442,834.618
1330,0,116.495865041,31.202054442,755.023
1331,0,116.663110207,31.202054442,377.642
1332,0,116.830355372,31.202054442,306.073
1333,0,116.997600537,31.202054442,87.933
1334,0,117.164845702,31.202054442,31.027
1335,0,117.332090867,31.202054442,44.564
1336,0,117.499336033,31.202054442,180.620
1337,0,117.666581198,31.202054442,31.549
1338,0,117.833826363,31.202054442,6.043
1339,0,118.001071528,31.202054442,52.371
1340,0,106.962890625,31.034809276,298.100
1341,0,107.130135790,31.034809276,712.094
1342,0,107.297380955,31.034809276,416.629
1343,0,107.464626121,31.034809276,452.524
1344,0,107.631871286,31.034809276,603.263
1345,0,107.799116451,31.034809276,615.659
1346,0,107.966361616,31.034809276,505.084
1347,0,108.133606781,31.034809276,620.746
1348,0,108.300851947,31.034809276,534.472
1349,0,108.468097112,31.034809276,528.759
1350,0,108.635342277,31.034809276,618.878
1351,0,108.802587442,31.034809276,549.369
1352,0,108.969832607,31.034809276,562.685
1353,0,109.137077773,31.034809276,807.938
1354,0,109.304322938,31.034809276,1018.975
1355,0,109.471568103,31.034809276,947.727
1356,0,109.638813268,31.034809276,894.878
1357,0,109.806058433,31.034809276,1266.721
1358,0,109.973303599,31.034809276,1044.781
1359,0,110.140548764,31.034809276,1511.641
